GeneticMarker:1945505	NF21M12	3212189	3212389	1
GeneticMarker:2166024	F21M12-99139	3212189	3212389	1
GeneticMarker:2225309	SM88_339,6	3263961	3264276	1
GeneticMarker:2225310	SM233_306,8	3264270	3264553	1
GeneticMarker:1946985	ARR4	3442327	3443875	1
GeneticMarker:2225311	SM109_229,8	3480797	3481002	1
GeneticMarker:2166034	T19D16-T7-2	3625333	3625925	1
GeneticMarker:1946235	SGCSNP148	3658182	3658222	1
GeneticMarker:2166036	BNF1A	3746387	3748257	1
GeneticMarker:1947594	BFN1	3750142	3752747	1
GeneticMarker:2225312	SM223_125,9	3778134	3778235	1
GeneticMarker:2166033	F16J7-TRB	3828444	3828607	1
GeneticMarker:2225313	SM233_81,5	3917031	3917091	1
GeneticMarker:2005369	JV28/29	3960436	3960578	1
GeneticMarker:2005368	JV26/27	4015243	4015416	1
GeneticMarker:1945619	NCC1	4106615	4107555	1
GeneticMarker:2225314	SM256_76,7	4253240	4253295	1
GeneticMarker:2225315	SM83_94,1	4306142	4306214	1
GeneticMarker:2225316	SM225_103,5	4385306	4385386	1
GeneticMarker:2225317	SM86_163,5	4425408	4425547	1
GeneticMarker:1947539	VE006	4459580	4459986	1
GeneticMarker:2225318	SM84_254,2	4542381	4542611	1
GeneticMarker:1946219	SGCSNP132	4608697	4608737	1
GeneticMarker:1946617	DRL1	4748162	4748407	1
GeneticMarker:1946390	SGCSNP303	4781230	4781270	1
GeneticMarker:2005367	JV18/19	5160599	5160889	1
GeneticMarker:2225319	SM143_106,5	5187966	5188049	1
GeneticMarker:1945493	SRP54A	5268641	5268887	1
GeneticMarker:2225320	SM28_319,1	5303191	5303484	1
GeneticMarker:2225320	SM28_319,1	5303192	5303485	1
GeneticMarker:1946224	SGCSNP137	5390805	5390845	1
GeneticMarker:1946333	SGCSNP246	5405468	5405508	1
GeneticMarker:1947540	VE007	5415706	5416273	1
GeneticMarker:2225321	SM184_413,5	5501758	5502146	1
GeneticMarker:2225322	SM181_282,3	5515288	5515546	1
GeneticMarker:1946444	SGCSNP357	5623164	5623204	1
GeneticMarker:1945687	M59	5855075	5855800	1
GeneticMarker:1946484	SGCSNP397	5855605	5855653	1
GeneticMarker:2225323	SM50_128,4	5870169	5870273	1
GeneticMarker:2225324	SM71_346,5	6039242	6039564	1
GeneticMarker:2225325	SM151_355,2	6113870	6114200	1
GeneticMarker:2225326	SM20_373,3	6117225	6117574	1
GeneticMarker:2225327	SM246_138,3	6132960	6133074	1
GeneticMarker:2225328	SM233_177,7	6238187	6238341	1
GeneticMarker:2225329	SM35_139,0	6343832	6343947	1
GeneticMarker:1946986	ARR7	6577833	6579111	1
GeneticMarker:2225330	SM106_170,8	7009563	7009709	1
GeneticMarker:2225331	SM158_321,2	7053328	7053624	1
GeneticMarker:1947360	COR47	7084551	7085753	1
GeneticMarker:2225333	SM67_208,1	7117854	7118038	1
GeneticMarker:2225333	SM67_208,1	7117855	7118039	1
GeneticMarker:1945577	CAT3	7144251	7145222	1
GeneticMarker:2225332	SM168_82,8	7159597	7159658	1
GeneticMarker:2225332	SM168_82,8	7159598	7159659	1
GeneticMarker:2225334	SM155_316,6	7183300	7183591	1
GeneticMarker:1946125	SGCSNP38	7216279	7216319	1
GeneticMarker:1945669	G2395	7300925	7301260	1
GeneticMarker:1946195	SGCSNP108	7301057	7301097	1
GeneticMarker:1947572	WAK1	7438637	7442520	1
GeneticMarker:1946464	SGCSNP377	7439828	7439868	1
GeneticMarker:2225335	SM97_227,3	7613210	7613413	1
GeneticMarker:2225337	SM220_157,2	7914671	7914804	1
GeneticMarker:2225336	SM111_116,4	7955961	7956054	1
GeneticMarker:1945499	NF19G9	8147256	8147453	1
GeneticMarker:2166015	F19G10-23714	8147256	8147453	1
GeneticMarker:1945678	M235	8166591	8167121	1
GeneticMarker:1946393	SGCSNP306	8168890	8168930	1
GeneticMarker:2225339	SM218_200,9	8175048	8175223	1
GeneticMarker:2225338	SM226_467,9	8228637	8229078	1
GeneticMarker:2225338	SM226_467,9	8228638	8229079	1
GeneticMarker:2225340	SM37_136,5	8283983	8284095	1
GeneticMarker:2225341	SM245_106,4	8432767	8432849	1
GeneticMarker:2225342	SM18_237,3	8440000	8440212	1
GeneticMarker:2225343	SM14_275,8	8440206	8440457	1
GeneticMarker:2225344	SM18_84,5	8461733	8461795	1
GeneticMarker:2225345	SM218_338,5	8636222	8636536	1
GeneticMarker:2225346	SM39_256,4	8648069	8648300	1
GeneticMarker:2225347	SM40_272,4	8650485	8650732	1
GeneticMarker:1945504	NF21J9	8655241	8655430	1
GeneticMarker:2166023	F21J9-83201	8655241	8655430	1
GeneticMarker:1946481	SGCSNP394	8660109	8660155	1
GeneticMarker:2225348	SM140_464,7	8676420	8676859	1
GeneticMarker:1945496	ZFPG	8727069	8727211	1
GeneticMarker:1945496	ZFPG	8727070	8727212	1
GeneticMarker:2225351	SM119_261,4	8927732	8927969	1
GeneticMarker:2225350	SM91_85,9	8932480	8932545	1
GeneticMarker:2225349	SM19_158,1	9001011	9001145	1
GeneticMarker:2225349	SM19_158,1	9001059	9001193	1
GeneticMarker:2225352	SM82_81,0	9094959	9095019	1
GeneticMarker:1946115	SGCSNP28	9485699	9485739	1
GeneticMarker:2005371	CIW12	9621357	9621484	1
GeneticMarker:2225353	SM233_327,6	9659363	9659667	1
GeneticMarker:1945536	NGA392	9831779	9831955	1
GeneticMarker:2225354	SM135_301,0	9883291	9883568	1
GeneticMarker:2225356	SM175_97,2	9994261	9994336	1
GeneticMarker:2225355	SM138_198,5	10019347	10019520	1
GeneticMarker:2225358	SM32_241,1	10053009	10053225	1
GeneticMarker:2225357	SM3_310,0	10124531	10124816	1
GeneticMarker:1945629	PAI3	10291924	10293069	1
GeneticMarker:1946448	SGCSNP361	10296038	10296077	1
GeneticMarker:1946385	SGCSNP298	10673963	10674003	1
GeneticMarker:1947026	ATHB_9	10796109	10801271	1
GeneticMarker:2225359	SM72_408,8	10807292	10807676	1
GeneticMarker:1945492	SO392	10860093	10860234	1
GeneticMarker:2225364	SM4_230,2	10994190	10994396	1
GeneticMarker:2225363	SM69_167,2	11010891	11011034	1
GeneticMarker:2225362	SM23_191,2	11011028	11011194	1
GeneticMarker:2225361	SM28_302,3	11016948	11017224	1
GeneticMarker:2225360	SM130_141,5	11030425	11030542	1
GeneticMarker:1945662	UFO	11037396	11038689	1
GeneticMarker:2225365	SM31_205,8	11099881	11100063	1
GeneticMarker:1947542	VE009	11156894	11158627	1
GeneticMarker:2225366	SM104_210,0	11194646	11194832	1
GeneticMarker:2225367	SM23_88,9	11194826	11194892	1
GeneticMarker:1946396	SGCSNP309	11250447	11250487	1
GeneticMarker:1946137	SGCSNP50	11258342	11258382	1
GeneticMarker:1945588	CXC750	11311101	11311798	1
GeneticMarker:2225368	SM110_122,6	11355241	11355340	1
GeneticMarker:2225370	SM175_175,8	11582214	11582366	1
GeneticMarker:2225369	SM85_162,1	11585840	11585978	1
GeneticMarker:2225371	SM60_301,7	11639616	11639893	1
GeneticMarker:2225372	SM46_126,4	11801298	11801400	1
GeneticMarker:2225376	SM201_116,9	12243122	12243215	1
GeneticMarker:2225375	SM115_255,6	12243209	12243439	1
GeneticMarker:2225374	SM54_149,3	12268758	12268883	1
GeneticMarker:2225373	SM74_282,6	12268892	12269150	1
GeneticMarker:1945553	7G6	12285372	12285805	1
GeneticMarker:1946978	AIG1	12346534	12348458	1
GeneticMarker:2225379	SM69_226,6	12371306	12371508	1
GeneticMarker:2225378	SM175_77,1	12405259	12405315	1
GeneticMarker:2225377	SM5_391,3	12408558	12408926	1
GeneticMarker:2225380	SM59_236,4	12670301	12670513	1
GeneticMarker:2225380	SM59_236,4	12670302	12670514	1
GeneticMarker:2225382	SM193_228,3	12745083	12745288	1
GeneticMarker:2225381	SM175_277,6	12749671	12749923	1
GeneticMarker:2225385	SM33_171,6	12847542	12847688	1
GeneticMarker:2225384	SM116_143,0	12852085	12852204	1
GeneticMarker:2225383	SM215_194,5	12857605	12857775	1
GeneticMarker:1946321	SGCSNP234	12867444	12867484	1
GeneticMarker:2225386	SM127_77,4	12957493	12957551	1
GeneticMarker:2225390	SM83_254,3	13127806	13128037	1
GeneticMarker:2225389	SM55_170,2	13169008	13169154	1
GeneticMarker:2005273	MI342	13195932	13196718	1
GeneticMarker:2225388	SM130_111,5	13208650	13208737	1
GeneticMarker:2225387	SM218_160,1	13208753	13208889	1
GeneticMarker:2225391	SM58_104,6	13331062	13331145	1
GeneticMarker:2225392	SM60_102,8	13335611	13335690	1
GeneticMarker:2225393	SM104_422,4	13446193	13446592	1
GeneticMarker:2225393	SM104_422,4	13446194	13446593	1
GeneticMarker:2225394	SM67_262,8	13560157	13560395	1
GeneticMarker:2225395	SM196_367,9	13562287	13562629	1
GeneticMarker:2225396	SM189_398,6	13577519	13577890	1
GeneticMarker:2225397	SM32_152,2	13590135	13590263	1
GeneticMarker:2225398	SM13_208,4	13610894	13611077	1
GeneticMarker:2225399	SM202_415,9	14399521	14399910	1
GeneticMarker:2225400	SM243_367,6	14416738	14417080	1
GeneticMarker:2225401	SM49_333,4	14450018	14450328	1
GeneticMarker:2225402	SM172_87,4	14458912	14458977	1
GeneticMarker:3643576	SM202_344,8	14464054	14464372	1
GeneticMarker:2005365	F16K23-SP6	14478758	14479273	1
GeneticMarker:2225403	SM201_373,8	14494421	14494770	1
GeneticMarker:2225405	SM230_502,3	14593291	14593768	1
GeneticMarker:2225404	SM98_276,4	14600742	14600994	1
GeneticMarker:2225406	SM11_156,2	14842661	14842793	1
GeneticMarker:2225412	SM142_99,6	15038397	15038473	1
GeneticMarker:2225413	SM138_210,0	15065057	15065242	1
GeneticMarker:2225407	SM13_344,6	15415942	15416262	1
GeneticMarker:2225411	SM222_130,9	15443082	15443189	1
GeneticMarker:2225412	SM142_99,6	15518300	15518376	1
GeneticMarker:1946366	SGCSNP279	15521407	15521447	1
GeneticMarker:2225413	SM138_210,0	15525586	15525771	1
GeneticMarker:2225414	SM28_334,2	15572596	15572903	1
GeneticMarker:2225415	SM111_376,8	15579943	15580295	1
GeneticMarker:2005277	T3P8-SP6	15605077	15605595	1
GeneticMarker:2225417	SM10_267,7	15731869	15732111	1
GeneticMarker:2225416	SM236_221,9	15762950	15763147	1
GeneticMarker:2225419	SM84_192,8	15858565	15858733	1
GeneticMarker:2225418	SM68_474,3	15862753	15863202	1
GeneticMarker:1945494	T27K12-SP6	15924262	15924407	1
GeneticMarker:2225420	SM145_130,8	16012340	16012447	1
GeneticMarker:2225421	SM94_334,8	16030010	16030320	1
GeneticMarker:2225422	SM167_311,6	16030314	16030600	1
GeneticMarker:1946465	SGCSNP378	16125988	16126028	1
GeneticMarker:1945603	GAPB.2	16127538	16129009	1
GeneticMarker:1947134	GAPB	16127765	16129681	1
GeneticMarker:1946313	SGCSNP226	16128274	16128314	1
GeneticMarker:1946196	SGCSNP109	16128532	16128572	1
GeneticMarker:2225423	SM19_96,2	16315711	16315784	1
GeneticMarker:2225424	SM251_187,6	16368284	16368446	1
GeneticMarker:2225425	SM206_118,6	16420984	16421078	1
GeneticMarker:1946250	SGCSNP163	16464777	16464817	1
GeneticMarker:2225426	SM218_156,8	16556271	16556403	1
GeneticMarker:2225427	SM57_283,4	16573757	16574016	1
GeneticMarker:2225428	SM156_272,6	16604973	16605221	1
GeneticMarker:2225429	SM131_215,1	16675796	16675985	1
GeneticMarker:2225430	SM34_190,2	16688468	16688634	1
GeneticMarker:2225431	SM207_321,2	16731631	16731927	1
GeneticMarker:2225432	SM93_434,7	16898047	16898456	1
GeneticMarker:2225433	SM251_212,5	17024769	17024956	1
GeneticMarker:2225434	SM168_300,7	17050567	17050843	1
GeneticMarker:2225435	SM20_187,8	17105553	17105715	1
GeneticMarker:1946380	SGCSNP293	17283262	17283302	1
GeneticMarker:1946230	SGCSNP143	17283428	17283468	1
GeneticMarker:2225436	SM148_360,0	17320681	17321017	1
GeneticMarker:2225437	SM8_136,9	17330299	17330411	1
GeneticMarker:2225439	SM139_139,9	17450231	17450347	1
GeneticMarker:2225438	SM183_98,9	17532995	17533071	1
GeneticMarker:2225440	SM19_106,4	17712266	17712349	1
GeneticMarker:1946296	SGCSNP209	17845592	17845632	1
GeneticMarker:2225441	SM51_396,0	18002494	18002865	1
GeneticMarker:2225442	SM98_146,6	18067879	18068002	1
GeneticMarker:3643577	SM122_433,1	18083193	18083601	1
GeneticMarker:2225443	SM33_125,2	18162058	18162159	1
GeneticMarker:2225444	SM179_210,2	18297381	18297566	1
GeneticMarker:2005372	CIW1	18363881	18364039	1
GeneticMarker:2225445	SM60_146,5	18458198	18458320	1
GeneticMarker:2005278	MS_1_1	18495618	18496160	1
GeneticMarker:1946146	SGCSNP59	18502039	18502079	1
GeneticMarker:2225446	SM95_152,6	18539222	18539351	1
GeneticMarker:1946462	SGCSNP375	18592115	18592172	1
GeneticMarker:2225449	SM7_411,9	18622050	18622436	1
GeneticMarker:2225448	SM92_226,7	18623283	18623485	1
GeneticMarker:2225447	SM59_240,0	18629603	18629819	1
GeneticMarker:2225450	SM132_258,3	18730136	18730369	1
GeneticMarker:2225450	SM132_258,3	18730137	18730370	1
GeneticMarker:1946112	SGCSNP25	19244902	19244942	1
GeneticMarker:2225451	SM192_247,6	19374136	19374358	1
GeneticMarker:2225452	SM249_133,5	19381705	19381814	1
GeneticMarker:2225453	SM238_140,9	19389416	19389533	1
GeneticMarker:2225454	SM254_373,5	19401502	19401850	1
GeneticMarker:2225456	SM24_123,1	19463154	19463252	1
GeneticMarker:2225455	SM65_131,2	19479922	19480029	1
GeneticMarker:2225457	SM97_88,9	19587965	19588034	1
GeneticMarker:1947221	PAP240	19619792	19620415	1
GeneticMarker:2225458	SM46_437,0	19651394	19651806	1
GeneticMarker:2225459	SM39_443,0	19747838	19748255	1
GeneticMarker:2225459	SM39_443,0	19747849	19748266	1
GeneticMarker:2225462	SM40_107,9	19804228	19804312	1
GeneticMarker:2225462	SM40_107,9	19804229	19804313	1
GeneticMarker:2225461	SM137_68,7	19804306	19804355	1
GeneticMarker:2225461	SM137_68,7	19804307	19804356	1
GeneticMarker:2225460	SM63_173,2	19820292	19820441	1
GeneticMarker:2225460	SM63_173,2	19820293	19820442	1
GeneticMarker:2225463	SM234_96,8	20085494	20085568	1
GeneticMarker:2225464	SM56_374,2	20089256	20089605	1
GeneticMarker:1946156	SGCSNP69	20159020	20159060	1
GeneticMarker:2225465	SM226_161,4	20186449	20186585	1
GeneticMarker:1947181	LOX1	20525720	20530273	1
GeneticMarker:1945522	NGA128	20629584	20629763	1
GeneticMarker:2225466	SM191_268,6	20811629	20811872	1
GeneticMarker:2225467	SM48_119,3	20811866	20811962	1
GeneticMarker:2225468	SM82_229,8	20858223	20858428	1
GeneticMarker:2225468	SM82_229,8	20858224	20858429	1
GeneticMarker:1945533	NGA280	20873698	20873802	1
GeneticMarker:2225469	SM118_191,8	20994596	20994763	1
GeneticMarker:1946282	SGCSNP195	21074409	21074446	1
GeneticMarker:1946281	SGCSNP194	21074430	21074467	1
GeneticMarker:2225470	SM205_344,2	21118177	21118496	1
GeneticMarker:2225471	SM31_182,3	21176554	21176712	1
GeneticMarker:2225471	SM31_182,3	21176555	21176713	1
GeneticMarker:2225475	SM180_108,4	21207154	21207238	1
GeneticMarker:2225474	SM137_216,1	21209122	21209314	1
GeneticMarker:2225473	SM127_336,2	21216012	21216323	1
GeneticMarker:2225472	SM61_404,5	21248579	21248957	1
GeneticMarker:2225476	SM162_151,8	21617610	21617737	1
GeneticMarker:2225477	SM94_104,6	21894344	21894425	1
GeneticMarker:1946388	SGCSNP301	21982970	21983010	1
GeneticMarker:1946304	SGCSNP217	22022103	22022143	1
GeneticMarker:2225478	SM156_314,5	22028363	22028653	1
GeneticMarker:1946984	ARR3	22065617	22066950	1
GeneticMarker:1946479	SGCSNP392	22083918	22083962	1
GeneticMarker:1945671	G4026	22276033	22276876	1
GeneticMarker:2225479	SM29_325,4	22358890	22359191	1
GeneticMarker:2225480	SM47_391,4	22359185	22359552	1
GeneticMarker:2225481	SM168_212,4	22389062	22389250	1
GeneticMarker:1945486	GENEA	22397092	22397294	1
GeneticMarker:2225482	SM149_263,6	22424084	22424322	1
GeneticMarker:1946090	SGCSNP3	22443874	22443914	1
GeneticMarker:2225483	SM86_108,4	22492977	22493062	1
GeneticMarker:2225484	SM232_146,9	22557591	22557714	1
GeneticMarker:1945498	NF11P17	22597852	22598061	1
GeneticMarker:2166013	F11P17-4615	22597852	22598061	1
GeneticMarker:2225486	SM237_136,4	22625999	22626111	1
GeneticMarker:2225485	SM105_142,2	22629656	22629774	1
GeneticMarker:1945500	NF19K23	22938831	22939031	1
GeneticMarker:2166017	F19K23-438	22938831	22939031	1
GeneticMarker:2225487	SM152_166,3	22956475	22956617	1
GeneticMarker:2225488	SM74_326,4	22970757	22971059	1
GeneticMarker:2225489	SM29_75,3	22985514	22985568	1
GeneticMarker:2225490	SM89_388,1	23187959	23188322	1
GeneticMarker:2225491	SM77_170,5	23252901	23253047	1
GeneticMarker:2225492	SM159_216,6	23260014	23260206	1
GeneticMarker:2225493	SM106_288,8	23264166	23264429	1
GeneticMarker:2225494	SM185_147,2	23337614	23337737	1
GeneticMarker:2225495	SM40_164,8	23434394	23434535	1
GeneticMarker:2225496	SM108_90,1	23472095	23472166	1
GeneticMarker:2225497	SM160_90,9	23564478	23564546	1
GeneticMarker:2225499	SM19_408,9	23605093	23605477	1
GeneticMarker:2225498	SM84_389,1	23648103	23648468	1
GeneticMarker:2225500	SM195_92,5	23708434	23708504	1
GeneticMarker:1945681	M305	23820328	23821799	1
GeneticMarker:2225502	SM235_226,0	23821724	23821926	1
GeneticMarker:2225501	SM18_192,2	23825462	23825629	1
GeneticMarker:1945624	NPR1	23853120	23853792	1
GeneticMarker:1946127	SGCSNP40	23888279	23888319	1
GeneticMarker:2225503	SM100_432,0	23941752	23942161	1
GeneticMarker:2225503	SM100_432,0	23941754	23942163	1
GeneticMarker:1945665	G11447	24036623	24037469	1
GeneticMarker:2225504	SM254_138,6	24081168	24081286	1
GeneticMarker:2225505	SM53_337,8	24216832	24217146	1
GeneticMarker:1946300	SGCSNP213	24277391	24277431	1
GeneticMarker:2225506	SM54_204,0	24282723	24282902	1
GeneticMarker:2225507	SM153_156,5	24300631	24300763	1
GeneticMarker:2225508	SM33_77,1	24363283	24363338	1
GeneticMarker:2225509	SM30_340,4	24363332	24363649	1
GeneticMarker:1945507	NF5I14	24370345	24370540	1
GeneticMarker:2166026	F5I14-49495	24370345	24370540	1
GeneticMarker:2225510	SM208_157,9	24475018	24475151	1
GeneticMarker:2225511	SM232_159,6	24482894	24483030	1
GeneticMarker:2225512	SM53_190,6	24495680	24495846	1
GeneticMarker:2225513	SM69_267,7	24697036	24697280	1
GeneticMarker:2225514	SM187_209,5	24731513	24731697	1
GeneticMarker:2225515	SM57_155,4	24782185	24782316	1
GeneticMarker:2225515	SM57_155,4	24782186	24782317	1
GeneticMarker:2225516	SM72_125,4	24782312	24782413	1
GeneticMarker:2225516	SM72_125,4	24782313	24782414	1
GeneticMarker:2225517	SM100_358,9	24786162	24786497	1
GeneticMarker:2225518	SM210_70,1	24853043	24853093	1
GeneticMarker:2225519	SM225_392,1	24863030	24863397	1
GeneticMarker:2225519	SM225_392,1	24863031	24863398	1
GeneticMarker:2225520	SM61_212,6	25184289	25184477	1
GeneticMarker:2225521	SM84_158,1	25247313	25247447	1
GeneticMarker:2005281	AF-2	25645899	25647563	1
GeneticMarker:2005282	AF-3	25662384	25663154	1
GeneticMarker:2225522	SM252_327,8	25676421	25676724	1
GeneticMarker:1947266	SBG9	25710329	25710756	1
GeneticMarker:2005280	AF-1	25713221	25714260	1
GeneticMarker:2005284	AF-5	25717862	25720141	1
GeneticMarker:2225523	SM47_115,1	25917409	25917500	1
GeneticMarker:2225524	SM204_307,9	25935473	25935756	1
GeneticMarker:2225525	SM235_460,0	26040686	26041124	1
GeneticMarker:2225525	SM235_460,0	26040687	26041125	1
GeneticMarker:1946264	SGCSNP177	26331138	26331178	1
GeneticMarker:2225526	SM196_99,7	26380024	26380100	1
GeneticMarker:2225527	SM174_228,7	26478716	26478920	1
GeneticMarker:2225528	SM33_380,0	26723435	26723790	1
GeneticMarker:2225531	SM184_379,6	26891939	26892294	1
GeneticMarker:2225530	SM41_413,2	26893738	26894125	1
GeneticMarker:2225529	SM35_156,4	26907840	26907972	1
GeneticMarker:2225529	SM35_156,4	26941048	26941180	1
GeneticMarker:2225531	SM184_379,6	26958364	26958719	1
GeneticMarker:2225530	SM41_413,2	26960163	26960550	1
GeneticMarker:2225529	SM35_156,4	26974265	26974397	1
GeneticMarker:1945625	PAB5	26993470	26994354	1
GeneticMarker:2225532	SM114_252,9	27076980	27077208	1
GeneticMarker:2005269	12A8RE	27273379	27274140	1
GeneticMarker:1945514	NGA111	27353212	27353339	1
GeneticMarker:2225533	SM6_244,5	27402723	27402942	1
GeneticMarker:2225533	SM6_244,5	27402724	27402943	1
GeneticMarker:1945610	H77224	27431120	27431341	1
GeneticMarker:1947136	GER1	27544631	27546199	1
GeneticMarker:2225534	SM20_245,5	27644618	27644839	1
GeneticMarker:2225535	SM43_135,1	27786501	27786612	1
GeneticMarker:2225538	SM72_184,0	27895532	27895692	1
GeneticMarker:2225537	SM188_200,7	27903066	27903241	1
GeneticMarker:2225536	SM35_310,3	27905766	27906051	1
GeneticMarker:2225539	SM139_110,2	27932519	27932605	1
GeneticMarker:1946244	SGCSNP157	27945939	27945979	1
GeneticMarker:1946467	SGCSNP380	27992446	27992488	1
GeneticMarker:1946397	SGCSNP310	28154392	28154432	1
GeneticMarker:2225540	SM61_194,9	28240296	28240466	1
GeneticMarker:1947587	ATSKP1	28516751	28517610	1
GeneticMarker:2225541	SM192_406,5	28518049	28518429	1
GeneticMarker:1945474	ATPASE	28533837	28533921	1
GeneticMarker:2225542	SM126_135,9	28545113	28545224	1
GeneticMarker:2225543	SM135_256,6	28571139	28571371	1
GeneticMarker:1946318	SGCSNP231	28587335	28587375	1
GeneticMarker:1945540	NGA692	28836552	28836670	1
GeneticMarker:2225544	SM116_110,2	28920807	28920893	1
GeneticMarker:2225545	SM110_118,7	28920887	28920981	1
GeneticMarker:1945560	ADH	28975141	28976432	1
GeneticMarker:1947544	VE011	29346592	29347015	1
GeneticMarker:1946340	SGCSNP253	29462063	29462103	1
GeneticMarker:2225546	SM105_134,1	29575728	29575838	1
GeneticMarker:2225547	SM2_158,8	29642024	29642159	1
GeneticMarker:1946182	SGCSNP95	29736399	29736439	1
GeneticMarker:2225548	SM96_230,5	29770161	29770366	1
GeneticMarker:1945544	NYUP8H12R	29830782	29830984	1
GeneticMarker:2166032	YUP8H12R-28733	29830782	29830984	1
GeneticMarker:2225549	SM39_267,4	29864115	29864357	1
GeneticMarker:2005270	GL2	30034475	30036344	1
GeneticMarker:2225550	SM10_226,2	30062142	30062342	1
GeneticMarker:1947541	VE008	30111530	30114339	1
GeneticMarker:1946229	SGCSNP142	30142268	30142308	1
GeneticMarker:2005271	G17311	30281750	30283867	1
GeneticMarker:1946442	SGCSNP355	30322826	30322866	1
GeneticMarker:2225551	SM101_147,2	30351223	30351346	1
GeneticMarker:2225553	SM130_329,3	39409	39713	2
GeneticMarker:2225554	SM134_72,6	40884	40937	2
GeneticMarker:2225555	SM61_322,0	49535	49832	2
GeneticMarker:2225556	SM122_129,8	88622	88728	2
GeneticMarker:2225556	SM122_129,8	90643	90749	2
GeneticMarker:2225557	SM253_310,7	148498	148784	2
GeneticMarker:2225558	SM121_93,6	204079	204150	2
GeneticMarker:1945644	RGA	255466	255728	2
GeneticMarker:2225559	SM71_250,0	410345	410570	2
GeneticMarker:1947592	ATPTR2_B	487534	489830	2
GeneticMarker:2225560	SM45_234,7	576596	576806	2
GeneticMarker:1946004	MI320	635426	635989	2
GeneticMarker:1945519	NGA1145	683626	683838	2
GeneticMarker:2166030	NGA114	683626	683838	2
GeneticMarker:2225561	SM104_73,6	819016	819068	2
GeneticMarker:1945645	RNS1	873664	874734	2
GeneticMarker:2225562	SM206_129,8	874345	874450	2
GeneticMarker:1946267	SGCSNP180	1016148	1016185	2
GeneticMarker:2225563	SM57_225,2	1070902	1071103	2
GeneticMarker:2225564	SM254_364,8	1106143	1106481	2
GeneticMarker:2225565	SM17_241,6	1116914	1117131	2
GeneticMarker:1945679	M246	1130870	1132344	2
