GeneticMarker:1947247	R64	40.4	1
GeneticMarker:1947249	RCEN1	61.1	1
GeneticMarker:1947254	RD15	76.6	1
GeneticMarker:1947255	RGL8A1	91.3	1
GeneticMarker:1947257	RGL8E5	92.5	1
GeneticMarker:1947258	RL6	79.8	1
GeneticMarker:1947261	RPS18B	55.7	1
GeneticMarker:1947263	RS10	2.1	1
GeneticMarker:1947264	S0392	46.7	1
GeneticMarker:1947266	SBG9	110.3	1
GeneticMarker:1947267	SCD1	37.1	1
GeneticMarker:1947270	SEP4E	7.2	1
GeneticMarker:1947278	T1G11A	4.7	1
GeneticMarker:1947279	T26J12	35.1	1
GeneticMarker:1947280	T27K12	61.2	1
GeneticMarker:1947281	T27K12A	61.2	1
GeneticMarker:1947283	T3P18A	89.2	1
GeneticMarker:1947284	T5A14A	83.8	1
GeneticMarker:1947285	T7I23A	2.7	1
GeneticMarker:1947288	TOPP3	93.8	1
GeneticMarker:1947294	TAG1	109.8	1
GeneticMarker:1947305	UP20F8R	15.4	1
GeneticMarker:1947307	UP8H12R	120.5	1
GeneticMarker:1947314	Y3	24.7	1
GeneticMarker:1947321	AGP102	7.8	1
GeneticMarker:1947324	AGP15E	119.7	1
GeneticMarker:1947325	AGP16	5.5	1
GeneticMarker:1947326	AGP1E	88.2	1
GeneticMarker:1947327	AGP20E	12.6	1
GeneticMarker:1947330	AGP25B	73.5	1
GeneticMarker:1947337	AGP64	121.0	1
GeneticMarker:1947339	AGP6E	57.8	1
GeneticMarker:1947344	APX1A	9.3	1
GeneticMarker:1947350	ATXRN2_2	117.9	1
GeneticMarker:1947353	C12	112.0	1
GeneticMarker:1947355	CSOD	10.7	1
GeneticMarker:1947357	CHIBI2	22.3	1
GeneticMarker:1947358	CLONEK1	115.5	1
GeneticMarker:1947360	COR47	27.4	1
GeneticMarker:1947364	CYP86A2	93.6	1
GeneticMarker:1947373	FROHC	34.0	1
GeneticMarker:1947374	G03786	18.2	1
GeneticMarker:1947375	G11001	12.0	1
GeneticMarker:1947377	G12080	17.9	1
GeneticMarker:1947388	G17469	7.8	1
GeneticMarker:1947397	G2488B	91.6	1
GeneticMarker:1947402	G4715A	7.7	1
GeneticMarker:1947409	G8480	23.6	1
GeneticMarker:1947413	GLN1_2	96.7	1
GeneticMarker:1947418	HMA1	83.5	1
GeneticMarker:1947419	HMA2	12.0	1
GeneticMarker:1947421	INTEL1_1	61.1	1
GeneticMarker:1947423	JCC3	60.0	1
GeneticMarker:1947424	JU_041	107.9	1
GeneticMarker:1947426	JU_11	78.2	1
GeneticMarker:1947427	JU_12	66.8	1
GeneticMarker:1947430	JU_22	66.8	1
GeneticMarker:1947432	JULIA.A	85.1	1
GeneticMarker:1947436	JULIA.F	22.3	1
GeneticMarker:1947439	LAF100	28.2	1
GeneticMarker:1947444	LK5123	83.5	1
GeneticMarker:1947449	M1	120.4	1
GeneticMarker:1947450	M132A	124.4	1
GeneticMarker:1947451	M2	10.6	1
GeneticMarker:1947453	M241A	11.4	1
GeneticMarker:1947454	M254A	51.4	1
GeneticMarker:1947458	M453A	112.3	1
GeneticMarker:1947470	MI113	24.6	1
GeneticMarker:1947477	MSA1	57.7	1
GeneticMarker:1947478	MSU31B3	119.6	1
GeneticMarker:1947482	P4	75.0	1
GeneticMarker:1947484	PATT32CX	134.9	1
GeneticMarker:1947488	PC1	12.6	1
GeneticMarker:1947489	PC2	15.4	1
GeneticMarker:1947490	PC3	28.2	1
GeneticMarker:1947494	PCITF117	103.7	1
GeneticMarker:1947495	PFNR	29.9	1
GeneticMarker:1947501	PPC8.94	117.9	1
GeneticMarker:1947503	PBS100	90.8	1
GeneticMarker:1947505	PETE	125.5	1
GeneticMarker:1947507	PO	8.5	1
GeneticMarker:1947516	SPL4	80.5	1
GeneticMarker:1947526	TST1	82.0	1
GeneticMarker:1947534	VE001	3.0	1
GeneticMarker:1947535	VE002	7.2	1
GeneticMarker:1947536	VE003	7.8	1
GeneticMarker:1947537	VE004	7.8	1
GeneticMarker:1947538	VE005	11.5	1
GeneticMarker:1947539	VE006	16.1	1
GeneticMarker:1947540	VE007	20.9	1
GeneticMarker:1947541	VE008	40.8	1
GeneticMarker:1947542	VE009	50.8	1
GeneticMarker:1947543	VE010	53.0	1
GeneticMarker:1947544	VE011	119.4	1
GeneticMarker:1947564	VE036	24.7	1
GeneticMarker:1947565	VE037	35.6	1
GeneticMarker:1947568	VE043	123.8	1
GeneticMarker:1947569	VE094	41.2	1
GeneticMarker:1947570	VE095	38.4	1
GeneticMarker:1947572	WAK1	27.6	1
GeneticMarker:1947573	WX5	34.1	1
GeneticMarker:1947575	YUP5H4L	12.6	1
GeneticMarker:1947580	Z13G	117.1	1
GeneticMarker:1947585	A4B98	73.8	1
GeneticMarker:1947587	ATSKP1	117.9	1
GeneticMarker:1947588	AT136C	10.4	1
GeneticMarker:1947594	BFN1	12.0	1
GeneticMarker:1947600	GST1	4.0	1
GeneticMarker:1947603	M81A7T7	83.8	1
GeneticMarker:1947614	BOWMAN	108.7	1
GeneticMarker:1947620	MS100	57.7	1
GeneticMarker:2630138	ACS	3.3	1
GeneticMarker:2630141	BW54	116.0	1
GeneticMarker:2630145	MS_1_1	73.8	1
GeneticMarker:3687055	CER6	107.0	1
GeneticMarker:3687056	F1E22	94.6	1
GeneticMarker:3687057	F1O19	100.2	1
GeneticMarker:3687058	FD	86.4	1
GeneticMarker:3687062	MISH1	60.2	1
GeneticMarker:3687073	MIT061A	12.0	1
GeneticMarker:3687075	MIT073A	16.5	1
GeneticMarker:3687083	MIT105A	12.0	1
GeneticMarker:3687084	MIT107B	25.7	1
GeneticMarker:3687092	MIT149A	7.7	1
GeneticMarker:3687095	MIT163A	90.8	1
GeneticMarker:3687105	MIT236A	90.8	1
GeneticMarker:3687112	MIT274A	18.7	1
GeneticMarker:3687115	MIT295A	60.0	1
GeneticMarker:3687122	MIT368B	63.6	1
GeneticMarker:3687140	SGCSNP17	61.8	1
GeneticMarker:3687141	SGCSNP186	114.7	1
GeneticMarker:1945480	CZSOD2	56.9	2
GeneticMarker:1945495	UBIQUE	82.2	2
GeneticMarker:1945517	NGA1126	50.6	2
GeneticMarker:1945519	NGA1145	9.6	2
GeneticMarker:1945528	NGA168	73.8	2
GeneticMarker:1945535	NGA361	63.0	2
GeneticMarker:1945583	COP1	63.3	2
GeneticMarker:1945594	ER	50.6	2
GeneticMarker:1945633	PHYB	34.4	2
GeneticMarker:1945644	RGA	1.8	2
GeneticMarker:1945645	RNS1	14.6	2
GeneticMarker:1945672	G4514	73.8	2
GeneticMarker:1945679	M246	11.0	2
GeneticMarker:1945682	M323	68.0	2
GeneticMarker:1945683	M429	73.2	2
GeneticMarker:1945688	MI310	18.6	2
GeneticMarker:1945691	VE017	69.1	2
GeneticMarker:1945772	G17288	67.9	2
GeneticMarker:1945826	G4133	23.8	2
GeneticMarker:1945829	G4514	73.8	2
GeneticMarker:1945831	G4532	19.7	2
GeneticMarker:1945836	G4553	13.4	2
GeneticMarker:1945859	G6842	46.8	2
GeneticMarker:1945875	M216	33.1	2
GeneticMarker:1945878	M220	58.5	2
GeneticMarker:1945888	M246	11.0	2
GeneticMarker:1945891	M251	39.3	2
GeneticMarker:1945902	M283	61.1	2
GeneticMarker:1945911	M323	68.0	2
GeneticMarker:1945916	M336	79.4	2
GeneticMarker:1945958	MI139	35.0	2
GeneticMarker:1945960	MI148	36.2	2
GeneticMarker:1945986	MI238	39.9	2
GeneticMarker:1945991	MI277	67.4	2
GeneticMarker:1946002	MI310	18.6	2
GeneticMarker:1946004	MI320	9.6	2
GeneticMarker:1946023	MI398	29.3	2
GeneticMarker:1946028	MI421	19.1	2
GeneticMarker:1946039	MI444	19.1	2
GeneticMarker:1946040	MI455	87.5	2
GeneticMarker:1946045	MI473	83.3	2
GeneticMarker:1946047	MI54	57.0	2
GeneticMarker:1946055	MI79A	87.6	2
GeneticMarker:1946088	SGCSNP1	72.8	2
GeneticMarker:1946096	SGCSNP9	78.1	2
GeneticMarker:1946113	SGCSNP26	63.3	2
GeneticMarker:1946124	SGCSNP37	72.4	2
GeneticMarker:1946158	SGCSNP71	35.9	2
GeneticMarker:1946183	SGCSNP96	47.4	2
GeneticMarker:1946185	SGCSNP98	49.6	2
GeneticMarker:1946193	SGCSNP106	72.1	2
GeneticMarker:1946198	SGCSNP111	14.1	2
GeneticMarker:1946216	SGCSNP129	14.2	2
GeneticMarker:1946222	SGCSNP135	54.8	2
GeneticMarker:1946246	SGCSNP159	33.0	2
GeneticMarker:1946267	SGCSNP180	1.9	2
GeneticMarker:1946271	SGCSNP184	18.5	2
GeneticMarker:1946285	SGCSNP198	97.4	2
GeneticMarker:1946290	SGCSNP203	44.5	2
GeneticMarker:1946297	SGCSNP210	63.2	2
GeneticMarker:1946301	SGCSNP214	74.7	2
GeneticMarker:1946317	SGCSNP230	30.8	2
GeneticMarker:1946350	SGCSNP263	97.1	2
GeneticMarker:1946353	SGCSNP266	19.2	2
GeneticMarker:1946386	SGCSNP299	19.5	2
GeneticMarker:1946387	SGCSNP300	49.0	2
GeneticMarker:1946420	SGCSNP333	68.0	2
GeneticMarker:1946449	SGCSNP362	36.2	2
GeneticMarker:1946474	SGCSNP387	69.8	2
GeneticMarker:1946478	SGCSNP391	68.8	2
GeneticMarker:1946798	HY1	51.0	2
GeneticMarker:1946880	RRS2	95.7	2
GeneticMarker:1946966	A45	71.8	2
GeneticMarker:1946967	A9031HR	40.5	2
GeneticMarker:1946991	ASP1	62.8	2
GeneticMarker:1947003	ATPGP1	68.5	2
GeneticMarker:1947014	ATGST2B	10.3	2
GeneticMarker:1947015	ATGST6	87.5	2
GeneticMarker:1947017	ATP5CS1	69.4	2
GeneticMarker:1947024	ATHB7	84.5	2
GeneticMarker:1947025	ATHB_14	67.9	2
GeneticMarker:1947029	B33	33.2	2
GeneticMarker:1947033	B68	50.6	2
GeneticMarker:1947034	BHB	71.0	2
GeneticMarker:1947041	BIO2B	76.1	2
GeneticMarker:1947051	C425	32.9	2
GeneticMarker:1947053	C4H	61.0	2
GeneticMarker:1947069	CDS3	18.6	2
GeneticMarker:1947075	CDS9	56.9	2
GeneticMarker:1947081	CK_97	76.5	2
GeneticMarker:1947086	CPK6	32.4	2
GeneticMarker:1947095	DSG1	67.2	2
GeneticMarker:1947102	EIL1	50.6	2
GeneticMarker:1947105	EKRII_C	18.9	2
GeneticMarker:1947123	F9	67.5	2
GeneticMarker:1947129	FUR30_2_	36.2	2
GeneticMarker:1947140	GLU2	94.0	2
GeneticMarker:1947142	GPA1	48.9	2
GeneticMarker:1947154	GUT15	34.2	2
GeneticMarker:1947164	IGS1	13.3	2
GeneticMarker:1947175	LK141	31.0	2
GeneticMarker:1947179	LTP	72.3	2
GeneticMarker:1947200	NOR2	0.0	2
GeneticMarker:1947204	O5841	74.4	2
GeneticMarker:1947207	O802F	40.4	2
GeneticMarker:1947213	P21A12L	90.5	2
GeneticMarker:1947237	PR1	26.6	2
GeneticMarker:1947238	PR21	65.2	2
GeneticMarker:1947243	PHYB	34.4	2
GeneticMarker:1947250	RCEN2	18.9	2
GeneticMarker:1947256	RGL8A2	32.6	2
GeneticMarker:1947268	SEP2A	22.6	2
GeneticMarker:1947272	SEP5B	60.9	2
GeneticMarker:1947274	SG5	80.8	2
GeneticMarker:1947286	THY_1	32.2	2
GeneticMarker:1947289	TOPP4	74.4	2
GeneticMarker:1947295	TAR17A	36.8	2
GeneticMarker:1947297	TAR17C	19.2	2
GeneticMarker:1947298	TEL2N	0.0	2
GeneticMarker:1947308	UBIQUE	82.2	2
GeneticMarker:1947316	Z11A	33.0	2
GeneticMarker:1947333	AGP2E	36.2	2
GeneticMarker:1947341	ALR1	63.2	2
GeneticMarker:1947352	BRM	31.2	2
GeneticMarker:1947354	C1_2	73.8	2
GeneticMarker:1947359	COR15	76.9	2
GeneticMarker:1947367	ER	50.6	2
GeneticMarker:1947371	FM12B	87.5	2
GeneticMarker:1947382	G14382	75.6	2
GeneticMarker:1947386	G15414	82.2	2
GeneticMarker:1947389	G17477	71.4	2
GeneticMarker:1947392	G19407	33.1	2
GeneticMarker:1947394	G21301	63.9	2
GeneticMarker:1947404	G5054	71.2	2
GeneticMarker:1947406	G6196	32.5	2
GeneticMarker:1947435	JULIA.E	93.8	2
GeneticMarker:1947438	KK1	3.5	2
GeneticMarker:1947441	LAX2	40.5	2
GeneticMarker:1947443	LK3180	80.7	2
GeneticMarker:1947448	LTP5	71.1	2
GeneticMarker:1947455	M283C	61.0	2
GeneticMarker:1947461	M497A	13.3	2
GeneticMarker:1947485	PATT51	90.8	2
GeneticMarker:1947492	PCC300	38.1	2
GeneticMarker:1947498	PGC1	39.3	2
GeneticMarker:1947499	PGC2	56.9	2
GeneticMarker:1947502	PPOD9	67.8	2
GeneticMarker:1947509	SAH3	68.0	2
GeneticMarker:1947512	SAM3	69.4	2
GeneticMarker:1947515	SPL3	66.8	2
GeneticMarker:1947530	UM579B	69.1	2
GeneticMarker:1947545	VE012	7.4	2
GeneticMarker:1947546	VE013	18.6	2
GeneticMarker:1947547	VE014	58.0	2
GeneticMarker:1947548	VE015	63.9	2
GeneticMarker:1947549	VE016	67.7	2
GeneticMarker:1947550	VE018	69.7	2
GeneticMarker:1947551	VE019	82.1	2
GeneticMarker:1947571	VE096	61.8	2
GeneticMarker:1947582	Z9Y	67.8	2
GeneticMarker:1947592	ATPTR2_B	7.4	2
GeneticMarker:1947596	E1	37.3	2
GeneticMarker:1947618	F53_2	11.0	2
GeneticMarker:2630139	BIO2B	76.1	2
GeneticMarker:3687060	HY1	51.0	2
GeneticMarker:3687071	MIT050A	87.6	2
GeneticMarker:3687074	MIT068A	18.5	2
GeneticMarker:3687078	MIT079A	12.3	2
GeneticMarker:3687079	MIT085AD	33.1	2
GeneticMarker:3687080	MIT085AP	33.1	2
GeneticMarker:3687085	MIT110A	43.6	2
GeneticMarker:3687098	MIT173A	33.1	2
GeneticMarker:3687100	MIT201A	10.3	2
GeneticMarker:3687103	MIT219A	37.2	2
GeneticMarker:3687108	MIT257A	53.6	2
GeneticMarker:3687114	MIT286B	69.4	2
GeneticMarker:3687119	MIT356A	58.6	2
GeneticMarker:3687126	MIT385A	34.1	2
GeneticMarker:3687127	MIT393A	87.6	2
GeneticMarker:3687133	SNAP108	47.4	2
GeneticMarker:3687136	SNAP80	36.8	2
GeneticMarker:3687144	SGCSNP48	109.9	2
GeneticMarker:3687146	SGCSNP56	62.8	2
GeneticMarker:3687147	SGCSNP60	44.2	2
GeneticMarker:1945476	CDC2BG	76.1	3
GeneticMarker:1945485	GAPAB	43.8	3
GeneticMarker:1945516	NGA112	87.9	3
GeneticMarker:1945521	NGA126	16.4	3
GeneticMarker:1945527	NGA162	20.6	3
GeneticMarker:1945529	NGA172	6.9	3
GeneticMarker:1945534	NGA32	5.9	3
GeneticMarker:1945538	NGA6	86.4	3
GeneticMarker:1945541	NGA707	78.2	3
GeneticMarker:1945556	ABI3	38.1	3
GeneticMarker:1945561	AFC1	73.9	3
GeneticMarker:1945573	BGL1	75.2	3
GeneticMarker:1945575	CA1	4.2	3
GeneticMarker:1945601	GAPA	43.8	3
GeneticMarker:1945604	GAPC	8.4	3
GeneticMarker:1945606	GL1	48.4	3
GeneticMarker:1945616	MYB4	4.7	3
GeneticMarker:1945617	MNSOD	14.8	3
GeneticMarker:1945658	TOPP5	59.2	3
GeneticMarker:1945660	TSA1	92.0	3
GeneticMarker:1945674	G4711	38.1	3
GeneticMarker:1945690	R30025	68.2	3
GeneticMarker:1945771	G17287	38.2	3
GeneticMarker:1945792	G2440	43.8	3
GeneticMarker:1945796	G2534	61.3	3
GeneticMarker:1945800	G2778	78.1	3
GeneticMarker:1945816	G4014	67.5	3
GeneticMarker:1945820	G4117	61.3	3
GeneticMarker:1945830	G4523	12.7	3
GeneticMarker:1945842	G4708	23.5	3
GeneticMarker:1945843	G4711	38.1	3
GeneticMarker:1945849	G5966	85.4	3
GeneticMarker:1945852	G6220	28.7	3
GeneticMarker:1945865	M105	28.8	3
GeneticMarker:1945882	M228	23.5	3
GeneticMarker:1945890	M249	61.4	3
GeneticMarker:1945909	M317	24.6	3
GeneticMarker:1945917	M339	79.4	3
GeneticMarker:1945919	M409	64.0	3
GeneticMarker:1945923	M424	82.9	3
GeneticMarker:1945925	M433	38.0	3
GeneticMarker:1945931	M457	71.7	3
GeneticMarker:1945959	MI142	29.3	3
GeneticMarker:1945965	MI172	8.4	3
GeneticMarker:1945967	MI178	43.7	3
GeneticMarker:1945975	MI199	6.9	3
GeneticMarker:1945978	MI207	18.6	3
GeneticMarker:1945982	MI225	37.5	3
GeneticMarker:1945990	MI268	30.9	3
GeneticMarker:1945993	MI287	43.7	3
GeneticMarker:1945994	MI289	23.0	3
GeneticMarker:1946012	MI339	24.6	3
GeneticMarker:1946016	MI355	13.9	3
GeneticMarker:1946017	MI357	16.2	3
GeneticMarker:1946018	MI358	53.3	3
GeneticMarker:1946021	MI386	36.4	3
GeneticMarker:1946024	MI403	13.9	3
GeneticMarker:1946026	MI413	50.6	3
GeneticMarker:1946041	MI456	72.7	3
GeneticMarker:1946044	MI467	15.7	3
GeneticMarker:1946056	MI79B	53.8	3
GeneticMarker:1946094	SGCSNP7	77.2	3
